date_summary,opening,closing,lowest,highest,volume,quantity,amount,avg_price
2014-02-23,1480.00000000,1454.00000000,1422.00000000,1499.50000000,41355.68955584,28.24004886,103,1464.43406528
2014-02-24,1454.00000000,1384.11000000,1350.00000000,1500.00000000,86097.31628448,60.91677190,261,1413.35979565
2014-02-25,1355.10999999,1300.00000000,1200.00000000,1400.00000000,130824.29820743,101.84693179,381,1284.51879608
2014-02-26,1300.00000000,1362.00008000,1240.00000000,1395.00000000,88538.51639475,65.27909626,232,1356.30732450
2014-02-27,1379.99997000,1400.00000000,1360.00000000,1440.00000000,91936.95194352,65.47635775,221,1404.12440616
2014-02-28,1400.00000000,1419.49996000,1350.00020000,1435.00000000,56083.86794148,39.95544750,242,1403.66011271
2014-03-01,1380.00010000,1414.00000000,1373.00001000,1419.00000000,10882.23981588,7.74700135,54,1404.70348774
2014-03-02,1414.00000000,1395.49689000,1390.00263000,1419.99999000,14896.95289022,10.60812748,50,1404.29617935
2014-03-03,1405.21874000,1601.00000000,1391.00001000,1630.00000000,65211.25100357,42.38066598,161,1538.70283725
2016-09-27,1990.00000000,1987.50000000,1968.76141000,2005.00000000,221558.72582687,111.51573180,562,1986.79345282
2016-09-28,1971.71089000,1990.67100000,1971.00000000,1998.97001000,152132.67327207,76.68614324,487,1983.83523860
2016-09-29,1973.35376000,1967.49226000,1954.54000000,1992.12689000,241410.78178518,122.11473127,557,1976.91776638
2016-09-30,1974.70000000,1980.00814000,1958.00000000,2000.00000000,234179.26588741,117.96410343,483,1985.17395613
2016-10-01,1997.00000000,1985.90000000,1980.01109000,2030.65930000,90538.35139657,45.04449800,328,2009.97581095
2014-03-04,1601.00000000,1520.00000000,1400.00000000,1620.00000000,69016.69277892,45.17248027,147,1527.84820241
2014-03-05,1520.00000000,1539.99999000,1520.00000000,1550.00000000,27221.13146420,17.70323272,131,1537.63619869
2014-03-06,1500.01001000,1520.00000000,1485.00000000,1540.00000000,45209.83050494,29.77233606,171,1518.51807711
2014-03-07,1519.99999000,1480.00000000,1451.00001000,1529.00000000,72309.52238068,48.61451220,181,1487.40610793
2014-03-08,1480.00000000,1490.00000000,1435.00000000,1494.00000000,14817.30188066,10.07314713,78,1470.97046131
2014-03-09,1490.00000000,1499.75000000,1400.00000000,1499.75000000,28841.96214479,19.91508635,91,1448.24690377
2014-03-10,1470.00001000,1500.00000000,1470.00000000,1500.00000000,48385.29681157,32.41694245,146,1492.59285900
2014-03-11,1500.00000000,1485.00000000,1475.00000000,1500.00000000,43067.53552875,28.85249553,111,1492.67974009
2014-03-12,1485.00000000,1521.10100000,1434.99999000,1528.00000000,106943.94910294,71.98207943,208,1485.70241301
2014-03-13,1518.99998000,1556.82278000,1480.10000000,1556.82278000,56236.45568069,36.87846834,169,1524.91299698
2014-03-14,1550.00000000,1535.00000000,1482.00000000,1550.00000000,96553.78973085,63.81040026,151,1513.13562268
2014-03-15,1534.00000000,1547.99900000,1502.00000000,1550.58900000,21239.39284107,13.92010507,65,1525.80693423
2014-03-16,1530.00000000,1500.00100000,1500.00000000,1547.99900000,47764.00753015,31.53702502,89,1514.53751582
2014-03-17,1501.01000000,1514.99998000,1488.00001000,1530.00000000,72966.84168577,48.50265315,165,1504.38866633
2014-03-18,1514.98989000,1480.00000000,1452.50000000,1514.98990000,112951.53379779,75.84802635,215,1489.18224024
2014-03-19,1480.00000000,1549.87000000,1480.00000000,1567.43000000,103172.46584418,67.00185269,228,1539.84496998
2014-03-20,1529.99999000,1500.00000000,1500.00000000,1897.50000000,70818.04804163,46.37331163,203,1527.12941026
2014-03-21,1510.00000000,1505.10000000,1492.10000000,1549.99998000,52233.83708277,34.31291753,169,1522.27909611
2014-03-22,1505.10001000,1490.00000000,1490.00000000,1525.99996000,32214.55377049,21.44022073,82,1502.52901666
2014-03-23,1509.99998000,1485.98999000,1462.83161000,1509.99998000,31383.08115755,21.20497940,98,1479.98640156
2014-03-24,1485.98999000,1471.00010000,1462.84001000,1499.99000000,81039.97522151,54.24073392,118,1494.07962180
2014-03-25,1490.00000000,1486.01000000,1472.10000000,1500.00000000,73817.73470443,49.41116620,118,1493.94844083
2014-03-26,1499.88888000,1487.00000000,1481.10000000,1524.99999000,56711.56277864,37.70308545,162,1504.16238052
2014-03-27,1488.00001000,1439.99999000,1346.00000000,1517.89989000,300124.63225360,207.20366332,380,1448.45234608
2014-03-28,1380.20001000,1369.99800000,1317.00002000,1429.99989000,105010.79701937,77.61290430,286,1353.00692541
2014-03-29,1369.99996000,1263.12345000,1251.00000000,1370.00000000,32093.22745401,24.35561765,98,1317.69302323
2014-03-30,1319.90000000,1211.00000000,1122.25000000,1336.00000000,57488.96625637,48.54670689,114,1184.19909277
2014-03-31,1201.02110999,1230.00000000,1124.80000000,1285.00000000,61406.66912920,51.04896332,202,1202.89747598
2014-04-01,1189.10001000,1279.99994000,1189.10001000,1327.00000000,74161.99544571,57.89330987,178,1281.01149532
2014-04-02,1236.00001000,1233.94831000,1102.00000000,1349.99998000,172564.72729251,141.58560087,268,1218.80139104
2014-04-03,1233.94828000,1160.00000000,1026.19999000,1233.94828000,98136.30197669,87.54153349,215,1121.02562137
2014-04-04,1151.08000000,1138.52340000,1080.00000000,1160.00000000,67021.98629071,59.35915323,203,1129.09269495
2014-04-05,1107.00001000,1141.00001000,1101.00000000,1159.99999000,20993.82426139,18.58179159,83,1129.80624929
2014-04-06,1141.00001000,1150.00000000,1141.00001000,1200.00000000,19646.81455712,16.72352224,54,1174.80123286
2014-04-07,1143.00001000,1140.09999999,1130.00000000,1188.00000000,46166.56181458,39.67276581,143,1163.68397493
2014-04-08,1140.09999999,1168.68643000,1131.00001000,1168.69998000,31625.06607081,27.23916229,51,1161.01463525
2014-04-09,1142.00001000,1133.33000000,1108.00000000,1170.00000000,60644.43385096,52.84017857,156,1147.69547515
2014-04-10,1108.17001000,897.00000000,751.00000000,1127.00000000,141647.54608467,141.19441640,341,1003.20926065
2014-04-11,896.99999000,1010.00000000,840.00001000,1170.00000000,109522.39109607,107.30177220,279,1020.69508127
2014-04-12,1003.00000000,1023.33000000,1002.00100000,1110.00000000,35132.66662427,32.84738289,112,1069.57277972
2014-04-13,1023.33000000,1027.99991000,980.00000000,1066.99000000,27856.29520011,27.54360694,101,1011.35248047
2014-04-14,1027.99991000,1122.00000000,991.00001000,1124.99998000,90500.66826927,83.71570375,252,1081.04769135
2014-04-15,1121.00000000,1168.00001000,1093.00000000,1199.99999000,131876.52380908,114.30387771,324,1153.73622007
2014-04-16,1168.00001000,1161.00000000,1141.00000000,1199.99999000,129476.08528609,111.00291572,284,1166.42057955
2014-04-17,1195.08999000,1200.00001000,1140.00000000,1235.99999000,93398.57672307,78.57683140,220,1188.62742438
2014-04-18,1202.89000000,1159.00000000,1100.00010000,1202.89000000,28349.46896821,24.96626911,118,1135.51083036
2014-04-19,1159.00000000,1178.99999000,1147.50001000,1180.00000000,16617.76251620,14.17591243,61,1172.25346857
2014-04-20,1170.00000000,1180.00000000,1138.99999000,1180.00000000,10725.83972520,9.17323788,55,1169.25341580
2014-04-21,1179.90000000,1155.99999000,1104.00000000,1189.99999000,32860.00507524,28.51867231,80,1152.22773059
2014-04-22,1147.00000000,1248.50000000,1130.00000000,1249.01000000,81778.53620700,68.68950577,274,1190.55356841
2014-04-23,1226.99984000,1240.93800000,1175.00000000,1287.17845000,111351.10249305,90.56104190,246,1229.56958264
2014-04-24,1202.09999999,1249.99999000,1202.00000000,1289.99998000,61552.87998767,49.60259863,200,1240.92046964
2014-04-25,1245.99992000,1170.99999000,1133.33000999,1250.00000000,153860.01881993,129.20741398,357,1190.79868624
2014-04-26,1160.00001000,1188.99999000,1157.00001000,1200.00000000,31723.88632482,26.94796358,124,1177.22759386
2014-04-27,1165.35002000,1080.00000000,1080.00000000,1198.96000000,60396.60838115,53.15873518,119,1136.15585804
2014-04-28,1115.99999000,1131.00000000,1060.00000000,1174.99997000,57661.35393026,51.41671626,199,1121.45150691
2014-04-29,1148.99856000,1147.79998000,1125.90000000,1162.96999000,44495.86257920,38.77097476,161,1147.65911495
2014-04-30,1147.79997000,1120.00000000,1062.00000000,1147.79997000,68612.76407911,62.52143823,240,1097.42779471
2014-05-01,1120.00000000,1110.00000000,1063.00000000,1129.98750000,28924.54498453,26.68332625,62,1083.99322908
2014-05-02,1110.00000000,1147.79920000,1065.09999999,1147.79999000,66030.42951568,59.52730414,167,1109.24609252
2014-05-03,1102.00003000,1123.99998000,1095.00000000,1152.96995000,33611.48816816,30.08983562,98,1117.03794572
2014-05-04,1123.00000000,1066.51003999,1066.00000000,1128.99900000,29263.12331789,26.92004780,89,1087.03831194
2014-05-05,1109.99999000,1079.00000000,1079.00000000,1118.00000000,45754.87656502,41.81970708,161,1094.09844687
2014-05-06,1078.99999000,1090.00000000,1066.00000000,1110.00000000,80278.61001368,73.23415552,219,1096.19083395
2014-05-07,1090.00000000,1100.00014000,1085.00000000,1136.50000000,52921.50231569,47.56578002,233,1112.59612043
2014-05-08,1102.10032000,1090.00005000,1090.00001000,1150.00000000,45338.27483612,40.63120846,181,1115.84854458
2014-05-09,1115.99996000,1155.00000000,1090.00002000,1155.00000000,77677.02016915,68.64157977,220,1131.63217439
2014-05-10,1154.99983000,1124.45012000,1111.99999000,1155.00000000,23181.26095219,20.53857511,96,1128.66938568
2014-05-11,1124.44983000,1118.98998000,1093.50001000,1139.00000000,24777.98295629,22.22980604,80,1114.62884164
2014-05-12,1118.98998000,1109.50000000,1091.00001000,1139.99989000,54712.83399177,49.43260667,163,1106.81668796
2014-05-13,1109.50000000,1100.10111000,1094.00000000,1138.99998000,49700.78384106,44.68176320,193,1112.32816884
2014-05-14,1119.99999000,1109.99999000,1090.00000000,1130.00000000,75324.62646479,67.80318142,183,1110.93056219
2014-05-15,1109.99999000,1102.00000000,1091.00362000,1120.00000000,61179.08549796,55.11628969,156,1110.00007152
2014-05-16,1102.00001000,1128.00000000,1101.50000000,1131.00000000,63623.04526096,56.74051671,166,1121.29830586
2014-05-17,1109.00221000,1107.00000000,1102.99999000,1129.90000000,26077.48166835,23.47044945,74,1111.07721749
2014-05-18,1107.00100000,1107.00000000,1103.00000000,1110.00000000,16328.95279146,14.75685681,50,1106.53325445
2014-05-19,1103.00001000,1110.00000000,1103.00000000,1150.00000000,101096.38119249,90.15952729,234,1121.30558168
2014-05-20,1128.98863000,1185.00000000,1100.00000000,1230.00000000,94357.60868081,81.95870760,271,1151.28229133
2014-05-21,1185.00000000,1224.99985000,1178.20023999,1250.00000000,67675.19359345,55.12214291,148,1227.73154345
2014-05-22,1202.10197999,1324.49996000,1202.10197999,1360.00000000,134966.70227719,103.08548101,368,1309.26975316
2014-05-23,1296.12003000,1336.00010000,1296.12002000,1380.00000000,169384.27512685,125.64839005,374,1348.08153975
2014-05-24,1336.00010000,1329.00000000,1316.00000000,1365.00000000,28587.58518222,21.40380508,95,1335.63098128
2014-05-25,1329.00000000,1388.00000000,1322.00001000,1388.00000000,86773.24097086,63.37284361,207,1369.24960326
2014-05-26,1387.75000000,1445.95000000,1366.86001000,1500.00000000,143587.38806512,99.96053519,271,1436.44076927
2014-05-27,1415.00001000,1380.00001000,1270.00000000,1461.99999000,206733.56516408,152.13301056,280,1358.90011249
2014-05-28,1400.00000000,1423.99000000,1380.00001000,1425.00000000,39010.62096970,27.60108179,164,1413.37289844
2014-05-29,1422.00001000,1411.10001000,1305.00000000,1459.99999000,102376.86050290,73.18871123,197,1398.80671188
2014-05-30,1411.10001000,1480.00049000,1411.00001000,1524.99997000,97743.01609080,66.35916754,213,1472.93915369
2014-05-31,1480.00048000,1529.49976000,1467.00000000,1535.00001000,25728.56728060,17.07798238,121,1506.53436150
2014-06-01,1529.49976000,1541.99997000,1508.00000000,1657.00000000,117088.63850044,74.42129810,205,1573.32163606
2014-06-02,1540.00000000,1698.84999000,1520.00000000,1700.00000000,157212.40511519,98.25964518,250,1599.96919210
2014-06-03,1698.88000000,1600.00000000,1585.00000000,1700.00000000,161827.54508910,98.28149952,238,1646.57179509
2014-06-04,1587.26000000,1580.00000000,1559.99999000,1630.00000000,86428.35307117,53.85033195,167,1604.97345032
2014-06-05,1580.00000000,1600.00000000,1557.00000000,1650.00000000,116778.38168996,73.22570704,172,1594.77301634
2014-06-06,1600.00000000,1599.93000000,1580.00000000,1600.00000000,79865.45984272,50.02311961,123,1596.57095489
2014-06-07,1597.00000000,1590.00000000,1575.00000000,1610.00000000,21682.26359716,13.55418830,45,1599.67259693
2014-06-08,1590.00000000,1563.10000000,1560.50000000,1600.00000000,34438.99683976,21.70982440,49,1586.33235374
2014-06-09,1599.99999000,1577.00003000,1563.11000000,1600.00000000,40556.75042169,25.39412717,119,1597.09172716
2014-06-10,1577.00003000,1568.00001000,1560.50000000,1599.99000000,104570.76332091,66.12542488,190,1581.40024825
2014-06-11,1568.00001000,1541.20000000,1514.00000000,1594.99800000,70988.54458201,45.42969247,138,1562.60235811
2014-06-12,1516.00001000,1420.10000000,1400.00000000,1589.00000000,70691.31580134,46.93119418,136,1506.27566667
2014-06-13,1420.10000000,1500.00000000,1420.00000000,1550.00000000,86737.63619158,58.03135912,182,1494.66835702
2014-06-14,1500.00000000,1400.00000000,1396.00000000,1500.00000000,32871.22930318,22.88697625,94,1436.24168366
2014-06-15,1438.88888000,1466.00000000,1400.00000000,1497.99999000,9599.01296662,6.60542896,57,1453.20054530
2014-06-16,1490.00001000,1459.00000000,1413.10000000,1505.24000000,74573.56335551,51.01024910,233,1461.93293840
2014-06-17,1459.00000000,1485.00000000,1413.00001000,1489.90000000,33867.19746049,23.25758473,97,1456.17861242
2014-06-18,1485.00000000,1509.99998000,1456.00001000,1512.00000000,52383.89265858,35.09011817,136,1492.83887816
2014-06-19,1480.00000000,1486.00000000,1460.00000000,1508.99963000,21057.53572844,14.28339292,83,1474.26706290
2014-06-20,1484.99998000,1489.99999000,1450.00001000,1500.00000000,44214.84745965,30.10302831,141,1468.78403741
2014-06-21,1489.99994000,1480.90000000,1456.00001000,1489.99994000,14037.19603868,9.52687076,46,1473.43197911
2014-06-22,1480.89999000,1465.01001000,1465.00000000,1490.00000000,13164.29877112,8.94344646,50,1471.94918983
2014-06-23,1465.01001000,1460.00000000,1460.00000000,1489.99999000,53156.57405248,36.18077605,121,1469.19386082
2014-06-24,1457.00004000,1400.00000000,1400.00000000,1460.00000000,45393.77261837,31.38535250,151,1446.33623657
2014-06-25,1400.00000000,1400.00000000,1300.00000000,1438.98985000,65047.23160629,47.09848944,204,1381.08955042
2014-06-26,1399.99983000,1389.29848000,1301.00000000,1430.00000000,85732.81613401,62.36698127,239,1374.65072684
2014-06-27,1400.00000000,1435.00000000,1380.00000000,1454.99999000,43883.86655141,31.01303918,197,1415.01341731
2014-06-28,1429.00000000,1383.34000000,1382.00000000,1459.00000000,34986.14860323,24.72359667,114,1415.09138294
2014-06-29,1440.00000000,1422.00000000,1383.34000000,1440.00000000,17046.78556509,12.16109002,62,1401.74816049
2014-06-30,1422.00000000,1504.99999000,1400.00002000,1510.00000000,82575.83788795,56.67100580,242,1457.10909348
2014-07-01,1480.00000000,1514.99990000,1465.00000000,1550.00000000,102189.21716038,67.74578722,243,1508.42172412
2014-07-02,1530.00000000,1545.00000000,1505.00001000,1550.00000000,64170.22165094,41.94519416,279,1529.85873438
2014-07-03,1518.20001000,1541.99999000,1511.00030000,1547.00000000,93303.19617257,61.11942764,191,1526.57182462
2014-07-04,1515.20000000,1500.00001000,1500.00000000,1549.99999000,82840.41668212,54.38707087,215,1523.16378427
2014-07-05,1500.00001000,1478.95480000,1475.00000000,1528.79999000,55393.27785660,37.29296392,94,1485.35466302
2014-07-06,1519.99000000,1510.00000000,1450.01001000,1519.99000000,30359.47162925,20.50972234,67,1480.24781252
2014-07-07,1461.00000000,1457.77185000,1420.00000000,1499.33000000,68433.27564743,46.80204274,154,1462.18565774
2014-07-08,1457.77685000,1464.03000000,1457.77000000,1499.99000000,40562.80933220,27.31793938,136,1484.84147241
2014-07-09,1480.00000000,1474.90000000,1465.00000000,1499.99000000,52898.96503202,35.60514031,93,1485.71146066
2014-07-10,1475.00000000,1487.99999000,1460.00000000,1490.00000000,55019.34989046,37.13864170,142,1481.45832405
2014-07-11,1487.99999000,1500.00000000,1458.00000000,1555.00000000,119238.20450193,79.63261618,228,1497.35385099
2014-07-12,1500.00000000,1451.00000000,1451.00000000,1518.99995000,22630.63554899,15.34141372,77,1475.13364557
2014-07-13,1455.00000000,1460.00001000,1445.00000000,1485.00000000,19479.65823699,13.33309374,48,1461.00062122
2014-07-14,1460.00000000,1459.20000000,1420.00000000,1484.96999000,70577.57163389,48.57942784,171,1452.82838378
2014-07-15,1431.00001000,1480.00000000,1431.00000000,1489.99990000,68462.08019399,46.58549289,151,1469.60085526
2014-07-16,1475.00000000,1499.00000000,1450.00000000,1518.99999000,103570.35539063,69.97029436,247,1480.20465453
2014-07-17,1473.80410000,1530.00000000,1460.00000000,1555.00000000,87073.64879374,57.44568365,302,1515.75615888
2014-07-18,1499.00011000,1520.00000000,1499.00000000,1579.99999000,40758.17214711,26.53379435,180,1536.08532611
2014-07-19,1527.99999000,1550.00001000,1527.99997000,1599.98999000,33656.61970011,21.59195094,77,1558.75769603
2014-07-20,1565.50000000,1536.00100000,1536.00000000,1565.50000000,22580.75275940,14.62140715,64,1544.36249040
2014-07-21,1536.00000000,1549.97999000,1485.01000000,1578.99999000,89379.00664160,57.92481620,219,1543.01752694
